0.980000,-0.9404590857,-0.7268605240,-0.6019411665,-0.4607914816,-0.4253508498,-0.3742229284,-0.2844809797,-0.2168478791,-0.1982191290,-0.1247409694,-0.0646227722
0.980025,-0.9427649898,-0.7300910963,-0.6058196285,-0.4618977341,-0.4287198954,-0.3781511656,-0.2936465342,-0.2235734834,-0.2018339653,-0.1292336542,-0.0651185456
0.980050,-0.9450232174,-0.7333163872,-0.6097339110,-0.4630311195,-0.4320391354,-0.3822782759,-0.3032822716,-0.2306593195,-0.2047391846,-0.1334945707,-0.0656205677
0.980075,-0.9472461500,-0.7365369713,-0.6136850110,-0.4641981917,-0.4353049697,-0.3866649207,-0.3132651037,-0.2378509010,-0.2071959622,-0.1375602641,-0.0660973293
0.980100,-0.9494430063,-0.7397534431,-0.6176740550,-0.4654071715,-0.4385126916,-0.3913986033,-0.3234412642,-0.2450071913,-0.2093693016,-0.1414621532,-0.0664136015
0.980125,-0.9516209526,-0.7429659065,-0.6217023392,-0.4666696755,-0.4416556306,-0.3965912337,-0.3336261127,-0.2520613618,-0.2113587913,-0.1452235116,-0.0668678830
0.980150,-0.9537854605,-0.7461764359,-0.6257713926,-0.4680008469,-0.4447272716,-0.4023853331,-0.3436062959,-0.2589878130,-0.2132280011,-0.1488622500,-0.0672866146
0.980175,-0.9559409211,-0.7493845464,-0.6298829798,-0.4694215471,-0.4477158007,-0.4089430243,-0.3531504946,-0.2657796337,-0.2150202584,-0.1523915254,-0.0676843682
0.980200,-0.9580909035,-0.7525911503,-0.6340392819,-0.4709614769,-0.4506086372,-0.4164075253,-0.3620417375,-0.2724411176,-0.2167670367,-0.1558205191,-0.0680753184
0.980225,-0.9602384113,-0.7557971859,-0.6382428817,-0.4726646587,-0.4533900800,-0.4248672946,-0.3701280176,-0.2789801456,-0.2184926119,-0.1591554424,-0.0684608909
0.980250,-0.9623858673,-0.7590035687,-0.6424969236,-0.4746015685,-0.4560423716,-0.4342374522,-0.3773590504,-0.2854055750,-0.2202166658,-0.1623995112,-0.0688360784
0.980275,-0.9645354652,-0.7622113219,-0.6468052313,-0.4769013540,-0.4585475327,-0.4443994689,-0.3837985107,-0.2917257956,-0.2219558147,-0.1655540512
0.980300,-0.9666891535,-0.7654216032,-0.6511724774,-0.4798395187,-0.4608903139,-0.4548507645,-0.3895722167,-0.2979480862,-0.2237245156,-0.1686186363
