2.00 1.0339643D+05
2.25 53931.53060641
2.50 30317.36376070
2.75 17133.39210064
3.00 9538.64481362
3.05 8504.24988123
3.10 7603.57128671
3.15 6826.18672858
3.20 6162.26691337
3.25 5602.49877368
3.30 5138.12560239
3.35 3731.06596729
3.40 3011.40694479
3.45 2375.78137171
3.50 1817.28899931
3.55 1329.14387183
3.60 904.87747900
3.65 538.16174200
3.70 223.29980153
3.75 -45.52719123
3.80 -273.84860821
3.85 -467.15905539
3.90 -631.10627559
3.95 -770.46038505
4.00 -885.49317297
4.05 -972.61143742
4.10 -1034.52417882
4.15 -1076.51176365
4.20 -1102.67702397
4.25 -1115.54756581
4.30 -1117.89485297
4.35 -1111.35754158
4.40 -1097.90318909
4.45 -1078.80170404
4.50 -1055.26183505
4.55 -1028.31494508
4.60 -998.83657005
4.65 -967.52069997
4.70 -935.07574719
4.75 -901.96992042
4.80 -868.78050183
4.85 -835.53143003
4.90 -802.65733019
4.95 -770.36950493
5.00 -738.83043093
5.05 -708.17645814
5.10 -678.46020802
5.15 -649.57070765
5.20 -621.89845432
5.25 -595.29065543
5.30 -569.74787893
5.35 -545.23148677
5.40 -521.77748005
5.45 -499.33184092
5.50 -477.74272474
5.55 -457.21786900
5.60 -437.59866073
5.65 -418.84837288
5.70 -400.92931705
5.75 -383.80388806
5.80 -367.43553513
5.85 -351.78865361
5.90 -336.82871469
5.95 -322.52298794
6.00 -308.83986687
6.10 -283.22387302
6.20 -259.76033966
6.30 -238.25285663
6.40 -218.52651795
6.50 -200.42598685
6.60 -183.81304685
6.70 -168.56303609
6.80 -154.56567018
6.90 -141.71984834
7.00 -129.93460476
7.10 -119.12625952
7.20 -109.24922629
7.30 -100.16478566
7.40 -91.84915800
7.50 -84.23637617
7.60 -77.26901642
7.70 -70.90720677
7.80 -65.07106538
7.90 -59.74049556
8.00 -54.86661414
8.10 -50.41110709
8.20 -46.33787313
8.30 -42.61452774
8.40 -39.21039273
8.50 -36.09768421
8.60 -33.25650584
8.70 -30.64779781
8.80 -28.26600572
8.90 -26.08621639
9.00 -24.09065712
9.10 -22.26308675
9.20 -20.58894871
9.30 -19.05425693
9.40 -17.64682694
9.50 -16.35574244
