2.00 2.9587182D+07
2.75 1.0482444D+08
3.05 2.4681155D+06
3.10 1.8006809D+06
3.15 1.3336304D+06
3.20 9.9997819D+05
3.25 7.5909551D+05
3.30 5.8366541D+05
3.35 4.5470503D+05
3.40 3.5892164D+05
3.45 2.8697629D+05
3.50 2.3227520D+05
3.55 1.9013571D+05
3.60 1.5721679D+05
3.65 1.3112870D+05
3.70 1.1016035D+05
3.75 93084.74986340
3.80 79018.22305749
3.85 67318.72826648
3.90 57513.33895862
3.95 49247.37024864
4.00 42249.18009084
4.05 36306.05294652
4.10 31247.77909528
4.15 26935.51256028
4.20 23254.21658255
4.25 20107.53684973
4.30 17414.17035076
4.35 15105.33679254
4.40 13122.78725613
4.45 11417.22627063
4.50 9946.98788622
4.55 8676.89325677
4.60 7577.26407414
4.65 6623.06977601
4.70 5793.19641417
4.75 5069.82436125
4.80 4437.90174750
4.85 3884.69895451
4.90 3399.43872929
4.95 2972.97921385
5.00 2597.55454583
5.05 2266.55023360
5.10 1974.32195333
5.15 1716.03790783
5.20 1487.55008050
5.25 1285.28568574
5.30 1106.15718672
5.35 947.48693885
5.40 806.94466091
5.45 682.49708336
5.50 572.36134063
5.55 474.97282515
5.60 388.95009889
5.65 313.07431730
5.70 246.26454886
5.75 187.56044242
5.80 136.10634535
5.85 91.13766593
5.90 51.97064861
5.95 17.99162450
6.00 -11.35091532
6.10 -58.06268437
6.20 -91.57761175
6.30 -114.67432836
6.40 -129.61692225
6.50 -138.24597836
6.60 -142.05169234
6.70 -142.23391661
6.80 -139.75192399
6.90 -135.36628469
7.00 -129.67497839
7.10 -123.14505535
7.20 -116.12870571
7.30 -108.90243635
7.40 -101.66655075
7.50 -94.56769604
7.60 -87.71005318
7.70 -81.16348994
7.80 -74.97183954
7.90 -69.15851437
8.00 -63.73345426
8.10 -58.69417440
8.20 -54.03160952
8.30 -49.73118581
8.40 -45.77424647
8.50 -42.14034936
8.60 -38.80832409
8.70 -35.75686899
8.80 -32.96472088
8.90 -30.41130444
9.00 -28.07725380
9.10 -25.94426349
9.20 -23.99458028
9.30 -22.21246574
9.40 -20.58303611
9.50 -19.09185458
