2.00 92189.59413670
2.25 51339.03945492
2.50 28835.34734289
2.75 15682.90517824
3.00 7865.41255179
3.05 6744.55269444
3.10 5741.36921729
3.15 4845.13071833
3.20 4046.52995383
3.25 3336.48591441
3.30 2706.84813772
3.35 2150.11783724
3.40 1659.41178385
3.45 1228.40585087
3.50 851.29481241
3.55 522.75424859
3.60 238.06405535
3.65 -7.56968105
3.70 -218.08528269
3.75 -397.19061148
3.80 -548.26178196
3.85 -674.44452559
3.90 -778.56218183
3.95 -863.16688371
4.00 -930.52835789
4.05 -982.76507756
4.10 -1021.76623471
4.15 -1049.25820822
4.20 -1066.76427326
4.25 -1075.65230485
4.30 -1077.14915463
4.35 -1072.35748699
4.40 -1062.23167567
4.45 -1047.64478226
4.50 -1029.35973481
4.55 -1008.04868579
4.60 -984.30218833
4.65 -958.63667514
4.70 -931.49125468
4.75 -903.27893900
4.80 -874.32683455
4.85 -844.92529398
4.90 -815.32801687
4.95 -785.73453040
5.00 -756.32916750
5.05 -727.31910517
5.10 -698.70962439
5.15 -670.66150270
5.20 -643.25572559
5.25 -616.55699306
5.30 -590.61478271
5.35 -565.46582465
5.40 -541.13645744
5.45 -517.64289262
5.50 -494.99367276
5.55 -473.19085051
5.60 -452.17895859
5.65 -432.05260505
5.70 -412.74655763
5.75 -394.24525063
5.80 -376.66261908
5.85 -359.71308400
5.90 -343.50695448
5.95 -328.02784278
6.00 -313.23738945
6.10 -285.64453822
6.20 -260.53820945
6.30 -237.71751255
6.40 -216.99223636
6.50 -198.17975795
6.60 -181.21949742
6.70 -165.72860173
6.80 -151.67005660
6.90 -138.90680363
7.00 -127.31589236
7.10 -116.78371357
7.20 -107.20770932
7.30 -98.49525490
7.40 -90.56317297
7.50 -83.33590627
7.60 -76.74691605
7.70 -70.73485032
7.80 -65.24558966
7.90 -60.22939076
8.00 -55.64307467
8.10 -51.44642442
8.20 -47.60348139
8.30 -44.08223296
8.40 -40.85383876
8.50 -37.89179786
8.60 -35.17178146
8.70 -32.67305646
8.80 -30.37588842
8.90 -28.26218535
9.00 -26.31618100
9.10 -24.52324742
9.20 -22.87036881
9.30 -21.21922313
9.40 -19.81029768
9.50 -18.50868797
