2.00 2.5282293D+05
2.25 1.3191338D+05
2.50 73307.27880706
2.75 43333.31570527
3.00 26214.98842566
3.05 23659.39721343
3.10 21323.09427871
3.15 19180.93723959
3.20 17212.79685159
3.25 15402.87168622
3.30 13738.66568997
3.35 12209.71932149
3.40 10806.64799609
3.45 9521.10525226
3.50 8345.15836318
3.55 7271.54611784
3.60 6293.65416985
3.65 5404.68792283
3.70 4599.39743214
3.75 3871.85976329
3.80 3216.79145195
3.85 2628.95030528
3.90 2103.36582050
3.95 1635.27384759
4.00 1219.86751572
4.05 852.79157262
4.10 529.78661572
4.15 246.78519682
4.20 -0.05651577
4.25 -214.20755812
4.30 -398.67427220
4.35 -555.87459414
4.40 -687.68918278
4.45 -795.99638992
4.50 -883.18042569
4.55 -952.08683068
4.60 -1004.22218886
4.65 -1041.90543077
4.70 -1067.73511470
4.75 -1083.14012693
4.80 -1089.68065721
4.85 -1088.54473021
4.90 -1081.05008385
4.95 -1068.26106913
5.00 -1051.11734264
5.05 -1030.44436561
5.10 -1006.79071017
5.15 -981.13746515
5.20 -953.84098966
5.25 -925.37296087
5.30 -896.13039523
5.35 -866.50882986
5.40 -836.67394409
5.45 -806.91923606
5.50 -777.43873364
5.55 -748.38987823
5.60 -719.89795859
5.65 -692.06182440
5.70 -664.95632318
5.75 -638.62888515
5.80 -613.13400334
5.85 -588.43765157
5.90 -564.65446509
5.95 -541.73577430
6.00 -519.67729921
6.10 -478.09259110
6.20 -439.77310469
6.30 -404.52112895
6.40 -372.11581608
6.50 -342.36926184
6.60 -315.06363541
6.70 -290.02302176
6.80 -267.00738213
6.90 -245.86853820
7.00 -226.44973590
7.10 -208.60282036
7.20 -192.30467362
7.30 -177.22028575
7.40 -163.34822048
7.50 -150.58922479
7.60 -138.97639339
7.70 -128.18092221
7.80 -118.25008401
7.90 -109.09911102
8.00 -100.69691988
8.10 -92.96869072
8.20 -85.86047493
8.30 -79.32316304
8.40 -73.31045443
8.50 -67.78033276
8.60 -62.69440914
8.70 -58.01580168
8.80 -53.71218512
8.90 -49.75268998
9.00 -46.10971580
9.10 -42.75671167
9.20 -39.67035363
9.30 -36.82811586
9.40 -34.21013506
9.50 -31.79813505
